ObjectID,extendPortTotalPrevious15MinDnDiscByteCounter,extendPortTotalPrevious15MinDnDiscFrameCounter,extendPortTotalPrevious15MinDnFwdByteCounter,extendPortTotalPrevious15MinDnFwdFrameCounter,extendPortTotalPrevious15MinTimeMeasured,extendPortTotalPrevious15MinUpDiscByteCounter,extendPortTotalPrevious15MinUpDiscFrameCounter,extendPortTotalPrevious15MinUpFwdByteCounter,extendPortTotalPrevious15MinUpFwdFrameCounter
R1.S1.LT6.PON5.ONT22.SERV1,0,0,94487,169,900,0,0,198444,240
R1.S1.LT7.PON10.ONT43.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT12.SERV1,0,0,3826,20,900,0,0,66549,110
R1.S1.LT3.PON5.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT48.C14.P1,0,0,101513115,86966,900,0,0,10056747,45512
R1.S1.LT5.PON2.ONT21.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT29.SERV1,0,0,74366,137,900,0,0,168499,209
R1.S1.LT6.PON9.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT54.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT42.SERV1,0,0,3894,21,900,0,0,63865,107
R1.S1.LT8.PON14.ONT41.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT49.SERV1,0,0,7348,29,900,0,0,59849,103
R1.S1.LT7.PON10.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT18.C14.P1,0,0,543321105,616220,900,0,0,369992714,465514
R1.S1.LT5.PON3.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT28.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT36.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT22.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT23.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT63.C14.P1,0,0,133165735,95170,900,0,0,4800554,38972
R1.S1.LT5.PON16.ONT64.C14.P1,0,0,200628,1002,900,0,0,712588,1163
R1.S1.LT3.PON5.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT18.SERV1,0,0,90106,161,900,0,0,205715,239
R1.S1.LT5.PON13.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT6.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT44.C14.P1,0,0,147842180,101943,900,0,0,3381108,37032
R1.S1.LT3.PON7.ONT52.C14.P1,0,0,117795989,87534,900,0,0,4549002,42379
R1.S1.LT6.PON5.ONT43.C14.P1,0,0,221627029,164079,900,0,0,6279296,49624
R1.S1.LT2.PON1.ONT37.SERV1,0,0,40075,82,900,0,0,126025,165
R1.S1.LT2.PON13.ONT19.SERV1,0,0,91198,164,900,0,0,190636,225
R1.S1.LT8.PON2.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON3.ONT3.C14.P1,0,0,221042593,151701,900,0,0,5721302,67257
R1.S1.LT8.PON13.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT38.C14.P1,0,0,251154093,173008,900,0,0,16193720,145685
R1.S1.LT7.PON12.ONT19.C14.P1,0,0,277975179,194635,900,0,0,9192904,92664
R1.S1.LT5.PON14.ONT61.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT24.SERV1,0,0,4733,26,900,0,0,53288,95
R1.S1.LT6.PON9.ONT54.C14.P1,0,0,13210855,13212,900,0,0,4665444,9187
R1.S1.LT6.PON5.ONT50.SERV1,0,0,108408,189,900,0,0,215265,249
R1.S1.LT6.PON7.ONT1.C14.P1,0,0,139125608,100071,900,0,0,8025518,65998
R1.S1.LT6.PON9.ONT48.SERV1,0,0,6645,26,900,0,0,52718,91
R1.S1.LT3.PON7.ONT50.SERV1,0,0,5653,25,900,0,0,55270,95
R1.S1.LT5.PON4.ONT25.C14.P1,0,0,308835877,310426,900,0,0,34362107,160858
R1.S1.LT5.PON4.ONT23.C14.P1,0,0,4083,58,900,0,0,3241,46
R1.S1.LT3.PON5.ONT45.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT46.SERV1,0,0,4496,23,900,0,0,59515,102
R1.S1.LT5.PON3.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT35.SERV1,0,0,149525,173,900,0,0,120317,207
R1.S1.LT6.PON8.ONT50.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT36.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT19.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT8.PON14.ONT47.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT22.SERV1,0,0,6097,25,900,0,0,49293,86
R1.S1.LT6.PON7.ONT21.SERV1,0,0,89944,162,900,0,0,191843,220
R1.S1.LT6.PON9.ONT4.SERV1,0,0,80490,146,900,0,0,169552,205
R1.S1.LT3.PON9.ONT6.C14.P1,0,0,67365196,102569,900,0,0,148656847,132286
R1.S1.LT5.PON3.ONT31.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT64.C14.P1,0,0,87429500,68652,900,0,0,6367482,42079
R1.S1.LT8.PON15.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT33.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT48.SERV1,0,0,6133,25,900,0,0,56500,96
R1.S1.LT5.PON3.ONT57.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT16.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT23.SERV1,0,0,89974,164,900,0,0,190229,253
R1.S1.LT8.PON2.ONT13.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT12.C14.P1,0,0,491581905,410325,900,0,0,108454936,249305
R1.S1.LT8.PON14.ONT28.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT49.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT64.SERV1,0,0,6513,24,900,0,0,56069,94
R1.S1.LT3.PON8.ONT38.C14.P1,0,0,2779947,8088,900,0,0,9308535,12123
R1.S1.LT5.PON13.ONT7.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT31.C14.P1,0,0,411548768,318644,900,0,0,78492079,213374
R1.S1.LT4.PON10.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT39.C14.P1,0,0,233062065,187100,900,0,0,10290526,72363
R1.S1.LT5.PON4.ONT33.SERV1,0,0,6310,28,900,0,0,53698,95
R1.S1.LT7.PON12.ONT8.C14.P1,0,0,163082020,114325,900,0,0,6239676,56642
R1.S1.LT7.PON10.ONT13.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT41.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT21.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON3.ONT3.SERV1,0,0,71677,131,900,0,0,187425,223
R1.S1.LT8.PON13.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT36.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON3.ONT15.C14.P1,0,0,31264608,22447,900,0,0,1497977,15144
R1.S1.LT6.PON5.ONT43.SERV1,0,0,121434,214,900,0,0,242176,305
R1.S1.LT2.PON1.ONT43.SERV1,0,0,117422,206,900,0,0,244034,286
R1.S1.LT3.PON5.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT56.SERV1,0,0,119729,212,900,0,0,240595,275
R1.S1.LT2.PON16.ONT6.C14.P1,0,0,10502619,8107,900,0,0,575773,2594
R1.S1.LT7.PON10.ONT48.SERV1,0,0,88395,160,900,0,0,177012,220
R1.S1.LT7.PON11.ONT46.C14.P1,0,0,203915833,162441,900,0,0,15799407,119986
R1.S1.LT5.PON2.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT13.C14.P1,0,0,300843494,211505,900,0,0,20319284,125847
R1.S1.LT3.PON7.ONT18.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT11.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT20.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT44.SERV1,0,0,88652,160,900,0,0,183263,226
R1.S1.LT6.PON8.ONT50.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT61.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT6.PON6.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT1.SERV1,0,0,125755,222,900,0,0,256892,285
R1.S1.LT2.PON13.ONT46.C14.P1,0,0,112790068,81860,900,0,0,2906733,23202
R1.S1.LT7.PON9.ONT50.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT29.C14.P1,0,0,240760228,187658,900,0,0,6237344,45091
R1.S1.LT6.PON7.ONT56.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT40.SERV1,0,0,5029,23,900,0,0,55904,95
R1.S1.LT6.PON5.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT33.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT37.SERV1,0,0,55641,107,900,0,0,166862,221
R1.S1.LT6.PON8.ONT63.SERV1,0,0,6037,24,900,0,0,52752,90
R1.S1.LT4.PON3.ONT18.C14.P1,0,0,277399861,264506,900,0,0,41703146,154360
R1.S1.LT5.PON14.ONT54.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT37.SERV1,0,0,112816,195,900,0,0,203366,248
R1.S1.LT6.PON12.ONT4.SERV1,0,0,6757,27,900,0,0,60030,102
R1.S1.LT8.PON15.ONT34.SERV1,0,0,5014,23,900,0,0,55038,94
R1.S1.LT5.PON13.ONT57.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT35.C14.P1,0,0,74443185,80009,900,0,0,40028079,54446
R1.S1.LT3.PON8.ONT26.C14.P1,0,0,2168,29,900,0,0,2108,29
R1.S1.LT5.PON4.ONT33.C14.P1,0,0,166778523,122711,900,0,0,7165955,57494
R1.S1.LT5.PON4.ONT5.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT62.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON3.ONT11.C14.P1,0,0,167492496,146912,900,0,0,47596395,96121
R1.S1.LT6.PON8.ONT57.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT36.SERV1,0,0,40496,82,900,0,0,127075,170
R1.S1.LT3.PON7.ONT44.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT14.C14.P1,0,0,244350305,183502,900,0,0,15331313,71834
R1.S1.LT3.PON7.ONT38.SERV1,0,0,22684,49,900,0,0,103581,145
R1.S1.LT2.PON4.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT2.C1.P1,0,0,115382727,91697,900,6730,18,49827466,58249
R1.S1.LT6.PON5.ONT51.C14.P1,0,0,528375145,403572,900,0,0,34404228,225833
R1.S1.LT5.PON14.ONT47.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT52.C14.P1,0,0,32591853,39496,900,0,0,6169342,30939
R1.S1.LT5.PON3.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT42.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT23.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT35.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT40.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT18.SERV1,0,0,2795,19,900,0,0,73004,120
R1.S1.LT7.PON10.ONT48.C14.P1,0,0,1267213042,1053940,900,0,0,61805299,547710
R1.S1.LT5.PON4.ONT11.C14.P1,0,0,33532935,27624,900,0,0,1786527,8077
R1.S1.LT8.PON15.ONT42.C14.P1,0,0,1471964,6933,900,0,0,650852,4499
R1.S1.LT5.PON3.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT26.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT39.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT51.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT29.SERV1,0,0,48908,100,900,0,0,139616,199
R1.S1.LT5.PON3.ONT24.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT40.C14.P1,0,0,65644416,50823,900,0,0,3660557,29753
R1.S1.LT2.PON14.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT23.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT43.SERV1,0,0,20250,48,900,0,0,30424,48
R1.S1.LT5.PON13.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT56.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT58.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT5.PON16.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT21.SERV1,0,0,68090,126,900,0,0,161828,200
R1.S1.LT6.PON6.ONT51.SERV1,0,0,112299,197,900,0,0,209843,248
R1.S1.LT5.PON16.ONT11.SERV1,0,0,43745,89,900,0,0,133240,176
R1.S1.LT7.PON11.ONT45.SERV1,0,0,31433,71,900,0,0,127907,176
R1.S1.LT5.PON3.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT34.C14.P1,0,0,708068,4210,900,0,0,5417543,5850
R1.S1.LT3.PON7.ONT6.SERV1,0,0,73008,133,900,0,0,165303,190
R1.S1.LT7.PON10.ONT40.SERV1,0,0,4669,25,900,0,0,64989,111
R1.S1.LT8.PON14.ONT48.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT50.C14.P1,0,0,223929287,166369,900,0,0,8611366,64267
R1.S1.LT2.PON13.ONT54.C14.P1,0,0,28405,166,900,0,0,79193,426
R1.S1.LT4.PON1.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT45.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT13.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT10.C14.P1,0,0,583531404,429846,900,0,0,17676049,165147
R1.S1.LT8.PON13.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT34.C14.P1,0,0,232451008,174117,900,0,0,4333848,32201
R1.S1.LT6.PON8.ONT9.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT24.C14.P1,0,0,907149,8604,900,0,0,1523375,9051
R1.S1.LT7.PON9.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT31.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT36.C14.P1,0,0,56336,194,900,0,0,47766,474
R1.S1.LT6.PON9.ONT28.C14.P1,0,0,4083,58,900,0,0,3241,46
R1.S1.LT4.PON12.ONT13.C14.P1,0,0,21359,87,900,0,0,44085,87
R1.S1.LT7.PON15.ONT1.C14.P1,0,0,1306971,2921,900,0,0,940547,2765
R1.S1.LT2.PON1.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT8.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT53.SERV1,0,0,5856,28,900,0,0,54071,96
R1.S1.LT6.PON7.ONT26.SERV1,0,0,114844,202,900,0,0,204901,248
R1.S1.LT6.PON8.ONT37.C14.P1,0,0,157424787,114646,900,0,0,4701422,39426
R1.S1.LT4.PON10.ONT36.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT53.SERV1,0,0,108185,194,900,0,0,220986,270
R1.S1.LT5.PON3.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT25.C14.P1,0,0,2385800,2188,900,0,0,241129,1282
R1.S1.LT2.PON1.ONT43.C14.P1,0,0,274849912,224342,900,0,0,8370844,67439
R1.S1.LT6.PON11.ONT4.SERV1,0,0,6698,26,900,0,0,54493,93
R1.S1.LT8.PON14.ONT50.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT56.SERV1,0,0,6756,27,900,0,0,49646,87
R1.S1.LT2.PON13.ONT52.SERV1,0,0,5029,23,900,0,0,55199,94
R1.S1.LT5.PON2.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT13.C14.P1,0,0,239615765,176049,900,0,0,6761767,72518
R1.S1.LT6.PON7.ONT52.SERV1,0,0,5158,25,900,0,0,62883,107
R1.S1.LT7.PON9.ONT50.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT40.C14.P1,0,0,63044488,45611,900,0,0,2671938,25553
R1.S1.LT5.PON16.ONT40.C14.P1,0,0,166309,434,900,0,0,108508,701
R1.S1.LT6.PON10.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT9.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT63.C14.P1,0,0,2761,38,900,0,0,2443,34
R1.S1.LT2.PON14.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT62.C14.P1,0,0,369764,714,900,0,0,128812,828
R1.S1.LT4.PON1.ONT19.SERV1,0,0,92384,166,900,0,0,194388,242
R1.S1.LT8.PON13.ONT24.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT60.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT51.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT62.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT47.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT40.C14.P1,0,0,355565440,335047,900,0,0,97388886,177614
R1.S1.LT3.PON5.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT49.SERV1,0,0,7417,30,900,0,0,43360,80
R1.S1.LT6.PON8.ONT22.SERV1,0,0,133424,231,900,0,0,244833,293
R1.S1.LT5.PON4.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT11.C14.P1,0,0,421416462,290162,900,0,0,13699989,126292
R1.S1.LT5.PON16.ONT5.SERV1,0,0,23901,52,900,0,0,38651,56
R1.S1.LT8.PON13.ONT37.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT11.C14.P1,0,0,266685169,203288,900,0,0,9146433,71272
R1.S1.LT8.PON15.ONT23.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT6.SERV1,0,0,92408,165,900,0,0,204483,243
R1.S1.LT7.PON10.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT56.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT2.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT8.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT11.SERV1,0,0,4114,24,900,0,0,73331,123
R1.S1.LT8.PON14.ONT50.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT32.SERV1,0,0,5090,24,900,0,0,62808,106
R1.S1.LT8.PON13.ONT45.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT22.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT46.SERV1,0,0,74576,139,900,0,0,176150,219
R1.S1.LT6.PON8.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT52.C14.P1,0,0,16864,180,900,0,0,43290,441
R1.S1.LT6.PON10.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT13.SERV1,0,0,116738,205,900,0,0,226593,265
R1.S1.LT6.PON7.ONT58.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT14.SERV1,0,0,3558,23,900,0,0,63618,109
R1.S1.LT4.PON2.ONT27.SERV1,0,0,6599,25,900,0,0,54901,93
R1.S1.LT2.PON2.ONT32.SERV1,0,0,4235,26,900,0,0,69697,120
R1.S1.LT5.PON16.ONT20.C14.P1,0,0,3473668984,2501910,900,0,0,126333537,1158648
R1.S1.LT2.PON14.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON12.ONT19.C14.P1,0,0,14599323,10741,900,0,0,517903,4300
R1.S1.LT4.PON2.ONT1.SERV1,0,0,5577,24,900,0,0,62753,105
R1.S1.LT7.PON11.ONT19.SERV1,0,0,96616,172,900,0,0,201093,246
R1.S1.LT2.PON4.ONT3.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT60.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT53.C14.P1,0,0,8114330,10441,900,0,0,2756236,9498
R1.S1.LT6.PON8.ONT43.SERV1,0,0,82950,150,900,0,0,190944,242
R1.S1.LT8.PON2.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT35.SERV1,0,0,4448,22,900,0,0,61097,103
R1.S1.LT6.PON12.ONT1.SERV1,0,0,3626,24,900,0,0,65783,113
R1.S1.LT7.PON10.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT47.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT17.SERV1,0,0,64511,126,900,0,0,161836,215
R1.S1.LT6.PON8.ONT23.C14.P1,0,0,61370,236,900,0,0,177790,514
R1.S1.LT4.PON11.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT14.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT29.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT16.SERV1,0,0,6201,26,900,0,0,48264,85
R1.S1.LT2.PON1.ONT51.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT28.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
